mixed_id,file_path,media_type,true_label,true_label_name,source_label,source_label_name,source_split,actual_media_type
1130,/content/drive/MyDrive/skripsi/dataset_image/tampered/002138_003100.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1131,/content/drive/MyDrive/skripsi/dataset_video/real/001710_Real_001710.mp4,video,0,Real,0,Real,video_test,video
1132,/content/drive/MyDrive/skripsi/dataset_video/real/001562_Real_001562.mp4,video,0,Real,0,Real,video_test,video
1133,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002208_002257.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1134,/content/drive/MyDrive/skripsi/dataset_video/real/004335_Real_004335.mp4,video,0,Real,0,Real,video_test,video
1135,/content/drive/MyDrive/skripsi/dataset_video/real/001017_Real_001017.mp4,video,0,Real,0,Real,video_test,video
1136,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000434_Extrapolation_000434.mp4,video,1,Fake,1,Fake,video_test,video
1137,/content/drive/MyDrive/skripsi/dataset_video/real/000799_Real_000799.mp4,video,0,Real,0,Real,video_test,video
1138,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000114_002338.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1139,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000507_T2V_000507.mp4,video,1,Fake,1,Fake,video_test,video
1140,/content/drive/MyDrive/skripsi/dataset_image/real/002227_002951.jpg,image,0,Real,0,Real,image_binary_input,image
1141,/content/drive/MyDrive/skripsi/dataset_image/real/001104_001406.jpg,image,0,Real,0,Real,image_binary_input,image
1142,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000911_002320.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1143,/content/drive/MyDrive/skripsi/dataset_image/real/001504_000908.jpg,image,0,Real,0,Real,image_binary_input,image
1144,/content/drive/MyDrive/skripsi/dataset_video/real/002994_Real_002994.mp4,video,0,Real,0,Real,video_test,video
1145,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002675_001384.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1146,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000169_TI2V_000169.mp4,video,1,Fake,1,Fake,video_test,video
1147,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000413_T2V_000413.mp4,video,1,Fake,1,Fake,video_test,video
1148,/content/drive/MyDrive/skripsi/dataset_image/real/001120_002354.jpg,image,0,Real,0,Real,image_binary_input,image
1149,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000532_T2V_000532.mp4,video,1,Fake,1,Fake,video_test,video
1150,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000091_001078.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1151,/content/drive/MyDrive/skripsi/dataset_image/real/003272_002945.jpg,image,0,Real,0,Real,image_binary_input,image
1152,/content/drive/MyDrive/skripsi/dataset_image/real/002278_002295.jpg,image,0,Real,0,Real,image_binary_input,image
1153,/content/drive/MyDrive/skripsi/dataset_image/real/001285_000916.jpg,image,0,Real,0,Real,image_binary_input,image
1154,/content/drive/MyDrive/skripsi/dataset_image/tampered/000048_002789.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1155,/content/drive/MyDrive/skripsi/dataset_image/real/001057_000252.jpg,image,0,Real,0,Real,image_binary_input,image
1156,/content/drive/MyDrive/skripsi/dataset_image/real/000074_000387.jpg,image,0,Real,0,Real,image_binary_input,image
1157,/content/drive/MyDrive/skripsi/dataset_video/real/003599_Real_003599.mp4,video,0,Real,0,Real,video_test,video
1158,/content/drive/MyDrive/skripsi/dataset_video/real/004467_Real_004467.mp4,video,0,Real,0,Real,video_test,video
1159,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000387_Faceswap_000387.mp4,video,1,Fake,1,Fake,video_test,video
1160,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001577_002059.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1161,/content/drive/MyDrive/skripsi/dataset_video/real/003523_Real_003523.mp4,video,0,Real,0,Real,video_test,video
1162,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001269_000084.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1163,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000177_TI2V_000177.mp4,video,1,Fake,1,Fake,video_test,video
1164,/content/drive/MyDrive/skripsi/dataset_video/real/000424_Real_000424.mp4,video,0,Real,0,Real,video_test,video
1165,/content/drive/MyDrive/skripsi/dataset_image/real/001956_002303.jpg,image,0,Real,0,Real,image_binary_input,image
1166,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000207_Extrapolation_000207.mp4,video,1,Fake,1,Fake,video_test,video
1167,/content/drive/MyDrive/skripsi/dataset_video/real/000620_Real_000620.mp4,video,0,Real,0,Real,video_test,video
1168,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002883_000046.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1169,/content/drive/MyDrive/skripsi/dataset_image/tampered/000172_001611.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1170,/content/drive/MyDrive/skripsi/dataset_video/real/003453_Real_003453.mp4,video,0,Real,0,Real,video_test,video
1171,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000440_Faceswap_000440.mp4,video,1,Fake,1,Fake,video_test,video
1172,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000298_001621.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1173,/content/drive/MyDrive/skripsi/dataset_image/real/002164_000822.jpg,image,0,Real,0,Real,image_binary_input,image
1174,/content/drive/MyDrive/skripsi/dataset_image/tampered/001217_002614.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1175,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000223_Change_of_style_000223.mp4,video,1,Fake,1,Fake,video_test,video
1176,/content/drive/MyDrive/skripsi/dataset_image/real/001224_003315.jpg,image,0,Real,0,Real,image_binary_input,image
1177,/content/drive/MyDrive/skripsi/dataset_image/tampered/001737_001769.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1178,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000550_Faceswap_000550.mp4,video,1,Fake,1,Fake,video_test,video
1179,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000306_Interpolation_000306.mp4,video,1,Fake,1,Fake,video_test,video
1180,/content/drive/MyDrive/skripsi/dataset_video/real/003006_Real_003006.mp4,video,0,Real,0,Real,video_test,video
1181,/content/drive/MyDrive/skripsi/dataset_image/tampered/002079_002720.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1182,/content/drive/MyDrive/skripsi/dataset_video/real/001048_Real_001048.mp4,video,0,Real,0,Real,video_test,video
1183,/content/drive/MyDrive/skripsi/dataset_video/real/003761_Real_003761.mp4,video,0,Real,0,Real,video_test,video
1184,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000515_Inpainting_000515.mp4,video,1,Fake,1,Fake,video_test,video
1185,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000359_T2V_000359.mp4,video,1,Fake,1,Fake,video_test,video
1186,/content/drive/MyDrive/skripsi/dataset_image/real/001133_002442.jpg,image,0,Real,0,Real,image_binary_input,image
1187,/content/drive/MyDrive/skripsi/dataset_image/tampered/002982_000225.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1188,/content/drive/MyDrive/skripsi/dataset_image/real/000108_000746.jpg,image,0,Real,0,Real,image_binary_input,image
1189,/content/drive/MyDrive/skripsi/dataset_image/real/001674_002751.jpg,image,0,Real,0,Real,image_binary_input,image
1190,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000150_Faceswap_000150.mp4,video,1,Fake,1,Fake,video_test,video
1191,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000303_Inpainting_000303.mp4,video,1,Fake,1,Fake,video_test,video
1192,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000173_T2V_000173.mp4,video,1,Fake,1,Fake,video_test,video
1193,/content/drive/MyDrive/skripsi/dataset_image/tampered/000387_002117.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1194,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000524_TI2V_000524.mp4,video,1,Fake,1,Fake,video_test,video
1195,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001485_002342.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1196,/content/drive/MyDrive/skripsi/dataset_image/tampered/001812_000453.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1197,/content/drive/MyDrive/skripsi/dataset_video/real/003378_Real_003378.mp4,video,0,Real,0,Real,video_test,video
1198,/content/drive/MyDrive/skripsi/dataset_image/real/001525_000382.jpg,image,0,Real,0,Real,image_binary_input,image
1199,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000452_Inpainting_000452.mp4,video,1,Fake,1,Fake,video_test,video
1200,/content/drive/MyDrive/skripsi/dataset_image/real/001371_002315.jpg,image,0,Real,0,Real,image_binary_input,image
1201,/content/drive/MyDrive/skripsi/dataset_image/real/002165_000909.jpg,image,0,Real,0,Real,image_binary_input,image
1202,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000456_Extrapolation_000456.mp4,video,1,Fake,1,Fake,video_test,video
1203,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000432_Change_of_style_000432.mp4,video,1,Fake,1,Fake,video_test,video
1204,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000331_Change_of_style_000331.mp4,video,1,Fake,1,Fake,video_test,video
1205,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000039_Faceswap_000039.mp4,video,1,Fake,1,Fake,video_test,video
1206,/content/drive/MyDrive/skripsi/dataset_video/real/004661_Real_004661.mp4,video,0,Real,0,Real,video_test,video
1207,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002444_002192.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1208,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000524_Faceswap_000524.mp4,video,1,Fake,1,Fake,video_test,video
1209,/content/drive/MyDrive/skripsi/dataset_image/tampered/003187_001485.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1210,/content/drive/MyDrive/skripsi/dataset_image/real/003040_002301.jpg,image,0,Real,0,Real,image_binary_input,image
1211,/content/drive/MyDrive/skripsi/dataset_image/tampered/001595_002307.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1212,/content/drive/MyDrive/skripsi/dataset_video/real/002708_Real_002708.mp4,video,0,Real,0,Real,video_test,video
1213,/content/drive/MyDrive/skripsi/dataset_image/real/003029_001696.jpg,image,0,Real,0,Real,image_binary_input,image
1214,/content/drive/MyDrive/skripsi/dataset_image/tampered/000790_002940.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1215,/content/drive/MyDrive/skripsi/dataset_image/real/000884_002506.jpg,image,0,Real,0,Real,image_binary_input,image
1216,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000294_TI2V_000294.mp4,video,1,Fake,1,Fake,video_test,video
1217,/content/drive/MyDrive/skripsi/dataset_image/real/001893_001607.jpg,image,0,Real,0,Real,image_binary_input,image
1218,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000313_T2V_000313.mp4,video,1,Fake,1,Fake,video_test,video
1219,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000365_Outpainting_000365.mp4,video,1,Fake,1,Fake,video_test,video
1220,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002795_001191.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1221,/content/drive/MyDrive/skripsi/dataset_video/real/000896_Real_000896.mp4,video,0,Real,0,Real,video_test,video
1222,/content/drive/MyDrive/skripsi/dataset_image/real/002863_001931.jpg,image,0,Real,0,Real,image_binary_input,image
1223,/content/drive/MyDrive/skripsi/dataset_video/real/001096_Real_001096.mp4,video,0,Real,0,Real,video_test,video
1224,/content/drive/MyDrive/skripsi/dataset_video/real/002914_Real_002914.mp4,video,0,Real,0,Real,video_test,video
1225,/content/drive/MyDrive/skripsi/dataset_video/real/002180_Real_002180.mp4,video,0,Real,0,Real,video_test,video
1226,/content/drive/MyDrive/skripsi/dataset_video/real/001399_Real_001399.mp4,video,0,Real,0,Real,video_test,video
1227,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000125_Inpainting_000125.mp4,video,1,Fake,1,Fake,video_test,video
1228,/content/drive/MyDrive/skripsi/dataset_video/real/004131_Real_004131.mp4,video,0,Real,0,Real,video_test,video
1229,/content/drive/MyDrive/skripsi/dataset_image/real/002543_002017.jpg,image,0,Real,0,Real,image_binary_input,image
1230,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000311_Outpainting_000311.mp4,video,1,Fake,1,Fake,video_test,video
1231,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000607_Change_of_style_000607.mp4,video,1,Fake,1,Fake,video_test,video
1232,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000148_TI2V_000148.mp4,video,1,Fake,1,Fake,video_test,video
1233,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000231_Outpainting_000231.mp4,video,1,Fake,1,Fake,video_test,video
1234,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000309_Inpainting_000309.mp4,video,1,Fake,1,Fake,video_test,video
1235,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000308_Faceswap_000308.mp4,video,1,Fake,1,Fake,video_test,video
1236,/content/drive/MyDrive/skripsi/dataset_image/real/001229_001179.jpg,image,0,Real,0,Real,image_binary_input,image
1237,/content/drive/MyDrive/skripsi/dataset_video/real/000459_Real_000459.mp4,video,0,Real,0,Real,video_test,video
1238,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002942_003192.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1239,/content/drive/MyDrive/skripsi/dataset_video/real/004061_Real_004061.mp4,video,0,Real,0,Real,video_test,video
1240,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000141_TI2V_000141.mp4,video,1,Fake,1,Fake,video_test,video
1241,/content/drive/MyDrive/skripsi/dataset_image/tampered/002053_001341.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1242,/content/drive/MyDrive/skripsi/dataset_image/tampered/000268_001315.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1243,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000408_TI2V_000408.mp4,video,1,Fake,1,Fake,video_test,video
1244,/content/drive/MyDrive/skripsi/dataset_video/real/004963_Real_004963.mp4,video,0,Real,0,Real,video_test,video
1245,/content/drive/MyDrive/skripsi/dataset_image/real/001641_001186.jpg,image,0,Real,0,Real,image_binary_input,image
1246,/content/drive/MyDrive/skripsi/dataset_image/real/000606_000581.jpg,image,0,Real,0,Real,image_binary_input,image
1247,/content/drive/MyDrive/skripsi/dataset_image/real/000075_001309.jpg,image,0,Real,0,Real,image_binary_input,image
1248,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000432_Extrapolation_000432.mp4,video,1,Fake,1,Fake,video_test,video
1249,/content/drive/MyDrive/skripsi/dataset_image/real/002399_001464.jpg,image,0,Real,0,Real,image_binary_input,image
1250,/content/drive/MyDrive/skripsi/dataset_video/real/002750_Real_002750.mp4,video,0,Real,0,Real,video_test,video
1251,/content/drive/MyDrive/skripsi/dataset_video/real/004522_Real_004522.mp4,video,0,Real,0,Real,video_test,video
1252,/content/drive/MyDrive/skripsi/dataset_image/tampered/001558_003109.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1253,/content/drive/MyDrive/skripsi/dataset_video/real/001922_Real_001922.mp4,video,0,Real,0,Real,video_test,video
1254,/content/drive/MyDrive/skripsi/dataset_video/real/002459_Real_002459.mp4,video,0,Real,0,Real,video_test,video
1255,/content/drive/MyDrive/skripsi/dataset_video/real/003687_Real_003687.mp4,video,0,Real,0,Real,video_test,video
1256,/content/drive/MyDrive/skripsi/dataset_image/real/000798_001264.jpg,image,0,Real,0,Real,image_binary_input,image
1257,/content/drive/MyDrive/skripsi/dataset_image/real/001315_001310.jpg,image,0,Real,0,Real,image_binary_input,image
1258,/content/drive/MyDrive/skripsi/dataset_video/real/002239_Real_002239.mp4,video,0,Real,0,Real,video_test,video
1259,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000245_T2V_000245.mp4,video,1,Fake,1,Fake,video_test,video
1260,/content/drive/MyDrive/skripsi/dataset_video/real/000859_Real_000859.mp4,video,0,Real,0,Real,video_test,video
1261,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000410_TI2V_000410.mp4,video,1,Fake,1,Fake,video_test,video
1262,/content/drive/MyDrive/skripsi/dataset_image/real/003206_002182.jpg,image,0,Real,0,Real,image_binary_input,image
1263,/content/drive/MyDrive/skripsi/dataset_image/tampered/002236_000875.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1264,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000569_Inpainting_000569.mp4,video,1,Fake,1,Fake,video_test,video
1265,/content/drive/MyDrive/skripsi/dataset_image/tampered/002669_000504.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1266,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003220_001495.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1267,/content/drive/MyDrive/skripsi/dataset_image/real/001003_002656.jpg,image,0,Real,0,Real,image_binary_input,image
1268,/content/drive/MyDrive/skripsi/dataset_image/real/001370_002980.jpg,image,0,Real,0,Real,image_binary_input,image
1269,/content/drive/MyDrive/skripsi/dataset_video/real/001577_Real_001577.mp4,video,0,Real,0,Real,video_test,video
1270,/content/drive/MyDrive/skripsi/dataset_video/real/002113_Real_002113.mp4,video,0,Real,0,Real,video_test,video
1271,/content/drive/MyDrive/skripsi/dataset_image/tampered/001026_001730.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1272,/content/drive/MyDrive/skripsi/dataset_video/real/000657_Real_000657.mp4,video,0,Real,0,Real,video_test,video
1273,/content/drive/MyDrive/skripsi/dataset_image/tampered/002237_002993.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1274,/content/drive/MyDrive/skripsi/dataset_video/real/000149_Real_000149.mp4,video,0,Real,0,Real,video_test,video
1275,/content/drive/MyDrive/skripsi/dataset_video/real/003982_Real_003982.mp4,video,0,Real,0,Real,video_test,video
1276,/content/drive/MyDrive/skripsi/dataset_image/real/001389_002653.jpg,image,0,Real,0,Real,image_binary_input,image
1277,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003187_001485.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1278,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000211_Interpolation_000211.mp4,video,1,Fake,1,Fake,video_test,video
1279,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000154_Change_of_style_000154.mp4,video,1,Fake,1,Fake,video_test,video
1280,/content/drive/MyDrive/skripsi/dataset_image/real/002852_000896.jpg,image,0,Real,0,Real,image_binary_input,image
1281,/content/drive/MyDrive/skripsi/dataset_image/real/001058_001242.jpg,image,0,Real,0,Real,image_binary_input,image
1282,/content/drive/MyDrive/skripsi/dataset_image/tampered/002442_003007.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1283,/content/drive/MyDrive/skripsi/dataset_video/real/002699_Real_002699.mp4,video,0,Real,0,Real,video_test,video
1284,/content/drive/MyDrive/skripsi/dataset_video/real/004594_Real_004594.mp4,video,0,Real,0,Real,video_test,video
1285,/content/drive/MyDrive/skripsi/dataset_image/real/000569_002748.jpg,image,0,Real,0,Real,image_binary_input,image
1286,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001922_000292.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1287,/content/drive/MyDrive/skripsi/dataset_video/real/002642_Real_002642.mp4,video,0,Real,0,Real,video_test,video
1288,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000147_Extrapolation_000147.mp4,video,1,Fake,1,Fake,video_test,video
1289,/content/drive/MyDrive/skripsi/dataset_image/tampered/001339_002149.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1290,/content/drive/MyDrive/skripsi/dataset_video/real/002449_Real_002449.mp4,video,0,Real,0,Real,video_test,video
1291,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001202_001543.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1292,/content/drive/MyDrive/skripsi/dataset_image/real/003313_002853.jpg,image,0,Real,0,Real,image_binary_input,image
1293,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000193_Outpainting_000193.mp4,video,1,Fake,1,Fake,video_test,video
1294,/content/drive/MyDrive/skripsi/dataset_image/real/000567_000602.jpg,image,0,Real,0,Real,image_binary_input,image
1295,/content/drive/MyDrive/skripsi/dataset_image/tampered/002973_000546.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1296,/content/drive/MyDrive/skripsi/dataset_video/real/002392_Real_002392.mp4,video,0,Real,0,Real,video_test,video
1297,/content/drive/MyDrive/skripsi/dataset_image/real/001614_001718.jpg,image,0,Real,0,Real,image_binary_input,image
1298,/content/drive/MyDrive/skripsi/dataset_video/real/000952_Real_000952.mp4,video,0,Real,0,Real,video_test,video
1299,/content/drive/MyDrive/skripsi/dataset_image/real/001458_001754.jpg,image,0,Real,0,Real,image_binary_input,image
1300,/content/drive/MyDrive/skripsi/dataset_video/real/003139_Real_003139.mp4,video,0,Real,0,Real,video_test,video
1301,/content/drive/MyDrive/skripsi/dataset_video/real/004964_Real_004964.mp4,video,0,Real,0,Real,video_test,video
1302,/content/drive/MyDrive/skripsi/dataset_video/real/003712_Real_003712.mp4,video,0,Real,0,Real,video_test,video
1303,/content/drive/MyDrive/skripsi/dataset_image/tampered/001868_001070.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1304,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000454_Extrapolation_000454.mp4,video,1,Fake,1,Fake,video_test,video
1305,/content/drive/MyDrive/skripsi/dataset_video/real/001972_Real_001972.mp4,video,0,Real,0,Real,video_test,video
1306,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001639_001185.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1307,/content/drive/MyDrive/skripsi/dataset_image/tampered/001341_000383.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1308,/content/drive/MyDrive/skripsi/dataset_image/real/000009_001846.jpg,image,0,Real,0,Real,image_binary_input,image
1309,/content/drive/MyDrive/skripsi/dataset_image/real/001273_000941.jpg,image,0,Real,0,Real,image_binary_input,image
1310,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003306_000459.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1311,/content/drive/MyDrive/skripsi/dataset_video/real/001223_Real_001223.mp4,video,0,Real,0,Real,video_test,video
1312,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000390_Inpainting_000390.mp4,video,1,Fake,1,Fake,video_test,video
1313,/content/drive/MyDrive/skripsi/dataset_video/real/003078_Real_003078.mp4,video,0,Real,0,Real,video_test,video
1314,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000543_Faceswap_000543.mp4,video,1,Fake,1,Fake,video_test,video
1315,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000416_Change_of_style_000416.mp4,video,1,Fake,1,Fake,video_test,video
1316,/content/drive/MyDrive/skripsi/dataset_image/real/000497_003176.jpg,image,0,Real,0,Real,image_binary_input,image
1317,/content/drive/MyDrive/skripsi/dataset_video/real/003187_Real_003187.mp4,video,0,Real,0,Real,video_test,video
1318,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000281_TI2V_000281.mp4,video,1,Fake,1,Fake,video_test,video
1319,/content/drive/MyDrive/skripsi/dataset_image/real/002813_000335.jpg,image,0,Real,0,Real,image_binary_input,image
1320,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000277_Interpolation_000277.mp4,video,1,Fake,1,Fake,video_test,video
1321,/content/drive/MyDrive/skripsi/dataset_video/real/004538_Real_004538.mp4,video,0,Real,0,Real,video_test,video
1322,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000033_Faceswap_000033.mp4,video,1,Fake,1,Fake,video_test,video
1323,/content/drive/MyDrive/skripsi/dataset_image/real/001022_000381.jpg,image,0,Real,0,Real,image_binary_input,image
1324,/content/drive/MyDrive/skripsi/dataset_image/tampered/001202_001543.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1325,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003150_002693.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1326,/content/drive/MyDrive/skripsi/dataset_video/real/001391_Real_001391.mp4,video,0,Real,0,Real,video_test,video
1327,/content/drive/MyDrive/skripsi/dataset_video/real/001421_Real_001421.mp4,video,0,Real,0,Real,video_test,video
1328,/content/drive/MyDrive/skripsi/dataset_image/real/000119_002005.jpg,image,0,Real,0,Real,image_binary_input,image
1329,/content/drive/MyDrive/skripsi/dataset_image/real/002447_000125.jpg,image,0,Real,0,Real,image_binary_input,image
1330,/content/drive/MyDrive/skripsi/dataset_video/real/002692_Real_002692.mp4,video,0,Real,0,Real,video_test,video
1331,/content/drive/MyDrive/skripsi/dataset_video/real/000949_Real_000949.mp4,video,0,Real,0,Real,video_test,video
1332,/content/drive/MyDrive/skripsi/dataset_video/real/002005_Real_002005.mp4,video,0,Real,0,Real,video_test,video
1333,/content/drive/MyDrive/skripsi/dataset_video/real/002599_Real_002599.mp4,video,0,Real,0,Real,video_test,video
1334,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000323_Extrapolation_000323.mp4,video,1,Fake,1,Fake,video_test,video
1335,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000432_T2V_000432.mp4,video,1,Fake,1,Fake,video_test,video
1336,/content/drive/MyDrive/skripsi/dataset_image/real/002652_001250.jpg,image,0,Real,0,Real,image_binary_input,image
1337,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000447_Change_of_style_000447.mp4,video,1,Fake,1,Fake,video_test,video
1338,/content/drive/MyDrive/skripsi/dataset_image/real/002670_000504.jpg,image,0,Real,0,Real,image_binary_input,image
1339,/content/drive/MyDrive/skripsi/dataset_image/real/002210_000326.jpg,image,0,Real,0,Real,image_binary_input,image
1340,/content/drive/MyDrive/skripsi/dataset_image/tampered/001676_001453.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1341,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000326_Outpainting_000326.mp4,video,1,Fake,1,Fake,video_test,video
1342,/content/drive/MyDrive/skripsi/dataset_video/real/001050_Real_001050.mp4,video,0,Real,0,Real,video_test,video
1343,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000338_TI2V_000338.mp4,video,1,Fake,1,Fake,video_test,video
1344,/content/drive/MyDrive/skripsi/dataset_image/real/002580_002905.jpg,image,0,Real,0,Real,image_binary_input,image
1345,/content/drive/MyDrive/skripsi/dataset_video/real/001437_Real_001437.mp4,video,0,Real,0,Real,video_test,video
1346,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001082_001764.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1347,/content/drive/MyDrive/skripsi/dataset_video/real/001950_Real_001950.mp4,video,0,Real,0,Real,video_test,video
